D:\Documents and Settings\All Users\Documents\Thermo\PolySoft\Projects\JanLDHTEST Dec2015.pmp\JanDec_0009.pld


 ;t [min];Revolution Speed [1/min];Torque [Nm];TM [°C];E [kJ];
1-1637;27.28;49.97;9.900;216.7;58.98;
1-1638;27.30;49.97;9.900;216.7;59.03;
1-1639;27.31;49.97;9.900;216.7;59.08;
1-1640;27.33;49.97;10.30;216.6;59.13;
1-1641;27.35;49.97;10.10;216.6;59.19;
1-1642;27.36;49.97;10.20;216.6;59.24;
1-1643;27.38;49.97;9.600;216.6;59.29;
1-1644;27.40;49.97;9.800;216.6;59.34;
1-1645;27.41;49.97;9.700;216.6;59.39;
1-1646;27.43;49.97;9.800;216.6;59.44;
1-1647;27.45;49.97;9.900;216.6;59.50;
1-1648;27.46;49.97;9.500;216.5;59.55;
1-1649;27.48;49.97;9.600;216.5;59.60;
1-1650;27.50;49.97;9.300;216.4;59.65;
1-1651;27.51;49.97;9.600;216.4;59.70;
1-1652;27.53;49.97;9.600;216.4;59.75;
1-1653;27.55;49.97;9.800;216.4;59.80;
1-1654;27.56;49.97;9.400;216.4;59.85;
1-1655;27.58;49.97;9.200;216.3;59.90;
1-1656;27.60;49.97;9.300;216.3;59.94;
1-1657;27.61;49.97;9.200;216.3;59.99;
1-1658;27.63;49.97;9.500;216.2;60.04;
1-1659;27.65;49.97;9.300;216.2;60.09;
1-1660;27.66;49.97;9.400;216.2;60.14;
1-1661;27.68;49.97;9.000;216.2;60.19;
1-1662;27.70;49.97;9.300;216.1;60.24;
1-1663;27.71;49.97;9.200;216.1;60.28;
1-1664;27.73;49.97;9.200;216.1;60.33;
1-1665;27.75;49.97;9.100;216.0;60.38;
1-1666;27.76;49.97;8.800;216.0;60.43;
1-1667;27.78;49.97;8.900;216.0;60.47;
1-1668;27.80;49.97;8.900;216.0;60.52;
1-1669;27.81;49.97;9.000;216.0;60.57;
1-1670;27.83;49.97;8.700;215.9;60.61;
1-1671;27.85;49.97;9.100;215.9;60.66;
1-1672;27.86;49.97;9.200;215.8;60.71;
1-1673;27.88;49.97;8.800;215.8;60.75;
1-1674;27.90;49.97;8.800;215.8;60.80;
1-1675;27.91;49.97;8.800;215.8;60.85;
1-1676;27.93;49.97;8.700;215.7;60.89;
1-1677;27.95;49.97;8.500;215.7;60.94;
1-1678;27.96;49.97;8.600;215.7;60.98;
1-1679;27.98;49.97;8.500;215.6;61.03;
1-1680;28.00;49.97;8.400;215.6;61.07;

